"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"28694","JJ247422","05/12/2025 08:19:00 PM","031XX W MADISON ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1222","012","28","27","01A","1155486","1899851","2025","05/20/2025 04:02:26 PM","41.880992663","-87.704527184","(41.880992663, -87.704527184)"
"28693","JJ252207","05/12/2025 07:57:00 PM","039XX W THOMAS ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1112","011","37","23","01A","1149701","1907047","2025","05/20/2025 04:02:26 PM","41.900853597","-87.725582308","(41.900853597, -87.725582308)"
"28692","JJ251028","05/11/2025 11:04:00 PM","075XX S NORMAL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0621","006","6","69","01A","1174170","1854897","2025","07/04/2025 03:40:44 PM","41.757238614","-87.637258382","(41.757238614, -87.637258382)"
"28691","JJ249669","05/10/2025 03:26:00 PM","079XX S ESSEX AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","false","true","0422","004","7","46","01A","1194232","1852910","2025","05/18/2025 03:41:36 PM","41.751317167","-87.563800456","(41.751317167, -87.563800456)"
"28690","JJ249240","05/10/2025 09:04:00 AM","002XX W 70TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0731","007","6","69","01A","1176074","1858560","2025","05/18/2025 03:41:36 PM","41.767247821","-87.630170809","(41.767247821, -87.630170809)"
"28689","JJ249100","05/10/2025 04:09:00 AM","021XX S FAIRFIELD AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","1023","010","25","30","01A","1158364","1889551","2025","05/18/2025 03:41:36 PM","41.852670072","-87.6942409","(41.852670072, -87.6942409)"
"28688","JJ249047","05/10/2025 03:03:00 AM","063XX N BROADWAY","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","2433","024","48","77","01A","1167151","1942254","2025","05/18/2025 03:41:36 PM","41.997106025","-87.660472077","(41.997106025, -87.660472077)"
"28687","JJ249047","05/10/2025 02:01:00 AM","063XX N BROADWAY","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","2433","024","48","77","01A","1167151","1942254","2025","05/18/2025 03:41:36 PM","41.997106025","-87.660472077","(41.997106025, -87.660472077)"
"28686","JJ248340","05/09/2025 02:49:00 PM","038XX W ARTHINGTON ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1133","011","24","26","01A","1151022","1895762","2025","05/17/2025 03:42:19 PM","41.869860575","-87.721025907","(41.869860575, -87.721025907)"
"28685","JJ247042","05/08/2025 08:50:00 PM","054XX W JACKSON BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","YARD","false","false","1522","015","29","25","01A","1140275","1898138","2025","05/16/2025 03:43:45 PM","41.876584216","-87.760423586","(41.876584216, -87.760423586)"
"28683","JJ243713","05/05/2025 07:41:00 PM","052XX S WASHTENAW AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0923","009","14","63","01A","1159258","1869895","2025","05/13/2025 03:42:02 PM","41.798713359","-87.691498596","(41.798713359, -87.691498596)"
"28684","JJ242837","05/05/2025 06:48:00 AM","014XX E 75TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","false","false","0324","003","8","43","01A","1187300","1855554","2025","05/13/2025 03:42:02 PM","41.758739878","-87.589118634","(41.758739878, -87.589118634)"
"28682","JJ242430","05/04/2025 06:05:00 PM","015XX S LAFLIN ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1233","012","28","28","01A","1166618","1892679","2025","05/12/2025 03:47:50 PM","41.861081014","-87.663856695","(41.861081014, -87.663856695)"
"28681","JJ240989","05/03/2025 11:26:00 AM","004XX E 35TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0212","002","4","35","01A","1179821","1881886","2025","10/19/2025 03:41:45 PM","41.831171565","-87.615722811","(41.831171565, -87.615722811)"
"28680","JJ240668","05/03/2025 01:37:00 AM","012XX N MASSASOIT AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","true","false","2531","025","29","25","01A","1137791","1907608","2025","06/30/2025 03:41:47 PM","41.902616246","-87.769315628","(41.902616246, -87.769315628)"
"28679","JJ240667","05/03/2025 01:32:00 AM","050XX W QUINCY ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1533","015","28","25","01A","1142775","1898530","2025","02/12/2026 03:49:47 PM","41.877613754","-87.751234503","(41.877613754, -87.751234503)"
"28703","JJ240495","05/02/2025 09:06:00 PM","051XX W LAKE ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1532","015","28","25","01A","1141929","1901992","2025","02/03/2026 03:42:50 PM","41.887129616","-87.754255061","(41.887129616, -87.754255061)"
"28678","JJ236962","04/30/2025 08:14:00 AM","112XX S NORMAL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","2233","022","21","49","01A","1174968","1830443","2025","08/18/2025 03:45:50 PM","41.690115747","-87.63506079","(41.690115747, -87.63506079)"
"28677","JJ235943","04/29/2025 12:26:00 PM","005XX N LARAMIE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","RETAIL STORE","false","false","1532","015","37","25","01A","1141611","1902851","2025","05/07/2025 03:40:56 PM","41.889492699","-87.755401618","(41.889492699, -87.755401618)"
"28676","JJ234434","04/29/2025 10:20:00 AM","002XX W 106TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0512","005","21","49","01A","1176490","1834648","2025","11/13/2025 03:43:15 PM","41.701620892","-87.629362898","(41.701620892, -87.629362898)"
"28720","JJ235548","04/29/2025 04:52:00 AM","013XX S LAWNDALE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","YARD","false","true","1011","010","24","29","01A","1151919","1893621","2025","06/05/2025 03:40:33 PM","41.863967823","-87.717789094","(41.863967823, -87.717789094)"
"28675","JJ232851","04/27/2025 12:08:00 AM","025XX S HILLOCK AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0913","009","11","60","01A","1169034","1887166","2025","05/05/2025 03:43:03 PM","41.845900828","-87.655147938","(41.845900828, -87.655147938)"
"28673","JJ229886","04/24/2025 07:03:00 PM","003XX N CENTRAL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1512","015","29","25","01A","1138977","1901868","2025","07/25/2025 03:41:09 PM","41.886843497","-87.765098817","(41.886843497, -87.765098817)"
"28674","JJ228156","04/23/2025 04:50:00 AM","012XX N PINE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","GARAGE","true","false","2532","025","37","25","01A","1139272","1907888","2025","05/01/2025 03:41:22 PM","41.903357751","-87.763868751","(41.903357751, -87.763868751)"
"28878","JJ227027","04/22/2025 08:26:00 AM","000XX W CTA OHARE PLATFORM ST","0110","HOMICIDE","FIRST DEGREE MURDER","CTA ""L"" TRAIN","true","false","1654","016","41","76","01A","1100955","1934905","2025","09/20/2025 03:41:39 PM","41.978108446","-87.904122758","(41.978108446, -87.904122758)"
"28672","JJ226475","04/21/2025 05:06:00 PM","049XX W HUBBARD ST","0110","HOMICIDE","FIRST DEGREE MURDER","VACANT LOT","false","false","1532","015","37","25","01A","1143291","1902558","2025","04/29/2025 03:46:54 PM","41.888657457","-87.7492392","(41.888657457, -87.7492392)"
"28670","JJ224773","04/20/2025 03:15:00 AM","072XX S PAXTON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","HALLWAY","false","false","0333","003","5","43","01A","1192138","1857413","2025","04/28/2025 03:41:27 PM","41.763724903","-87.571327637","(41.763724903, -87.571327637)"
"28671","JJ224773","04/20/2025 03:08:00 AM","072XX S PAXTON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","HALLWAY","false","false","0333","003","5","43","01A","1192138","1857413","2025","04/28/2025 03:41:27 PM","41.763724903","-87.571327637","(41.763724903, -87.571327637)"
"28669","JJ224737","04/20/2025 01:47:00 AM","072XX S GREEN ST","0110","HOMICIDE","FIRST DEGREE MURDER","YARD","false","false","0733","007","17","68","01A","1171888","1856898","2025","04/28/2025 03:41:27 PM","41.762779972","-87.645562915","(41.762779972, -87.645562915)"
"13810414","JJ223648","04/19/2025 02:42:00 AM","001XX E SUPERIOR ST","0142","HOMICIDE","RECKLESS HOMICIDE","STREET","true","false","1833","018","2","8","01B","1177101","1905390","2025","03/14/2026 03:41:39 PM","41.895729959","-87.624991059","(41.895729959, -87.624991059)"
"28668","JJ223186","04/18/2025 05:56:00 PM","056XX W NORTH AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","2531","025","29","25","01A","1138594","1910075","2025","04/26/2025 03:41:02 PM","41.909371462","-87.766306125","(41.909371462, -87.766306125)"
"28667","JJ220993","04/16/2025 09:58:00 PM","008XX W LILL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1935","019","43","7","01A","1170069","1917148","2025","04/25/2025 03:41:03 PM","41.928150968","-87.650473997","(41.928150968, -87.650473997)"
"28666","JJ219671","04/15/2025 08:28:00 PM","010XX W 115TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0524","005","21","53","01A","1171558","1828555","2025","04/23/2025 03:41:12 PM","41.685009946","-87.647599916","(41.685009946, -87.647599916)"
"28665","JJ218649","04/15/2025 07:16:00 AM","007XX N SPAULDING AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1121","011","27","23","01A","1154241","1904782","2025","04/23/2025 03:41:12 PM","41.894548755","-87.708967018","(41.894548755, -87.708967018)"
"28664","JJ216438","04/13/2025 01:24:00 PM","014XX W 49TH PL","0110","HOMICIDE","FIRST DEGREE MURDER","YARD","true","true","0933","009","20","61","01A","1167609","1871923","2025","04/04/2026 03:53:20 PM","41.804103232","-87.660815441","(41.804103232, -87.660815441)"
"28663","JJ216004","04/13/2025 12:13:00 AM","027XX W BALMORAL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","2011","020","40","4","01A","1157170","1935755","2025","04/21/2025 03:41:50 PM","41.979481824","-87.697365737","(41.979481824, -87.697365737)"
"28662","JJ215752","04/12/2025 06:37:00 PM","004XX S PEORIA ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1232","012","34","28","01A","1170477","1898276","2025","03/05/2026 03:41:53 PM","41.876356157","-87.649527529","(41.876356157, -87.649527529)"
"28661","JJ214956","04/12/2025 01:30:00 AM","035XX E 133RD ST","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","0433","004","10","55","01A","1201665","1817391","2025","04/20/2025 03:42:02 PM","41.653664334","-87.53776519","(41.653664334, -87.53776519)"
"28657","JJ212033","04/09/2025 04:40:00 PM","003XX N CICERO AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1113","011","28","25","01A","1144327","1901468","2025","04/17/2025 03:42:17 PM","41.885646954","-87.745462","(41.885646954, -87.745462)"
"28655","JJ207551","04/05/2025 08:09:00 PM","013XX W 76TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","PARKING LOT","false","false","0612","006","17","71","01A","1168761","1854390","2025","04/13/2025 03:41:18 PM","41.755965725","-87.65709614","(41.755965725, -87.65709614)"
"28654","JJ201117","03/31/2025 12:30:00 PM","080XX S PAULINA ST","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","false","0611","006","17","71","01A","1166412","1851310","2025","03/21/2026 03:47:05 PM","41.747564118","-87.66579229","(41.747564118, -87.66579229)"
"28653","JJ198021","03/28/2025 06:13:00 PM","028XX S KOMENSKY AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1031","010","22","30","01A","1149838","1884889","2025","04/05/2025 03:40:58 PM","41.840046818","-87.72565526","(41.840046818, -87.72565526)"
"28652","JJ196797","03/27/2025 04:51:00 PM","047XX W MONROE ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1113","011","28","25","01A","1144892","1899148","2025","04/04/2025 03:41:31 PM","41.879269958","-87.743445744","(41.879269958, -87.743445744)"
"28651","JJ195195","03/26/2025 09:00:00 AM","002XX W 72ND ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0731","007","6","69","01A","1175758","1857222","2025","04/03/2025 03:42:02 PM","41.763583279","-87.631369099","(41.763583279, -87.631369099)"
"28650","JJ195117","03/26/2025 05:22:00 AM","101XX S PRAIRIE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0511","005","9","49","01A","1179706","1837748","2025","04/03/2025 03:42:02 PM","41.710054969","-87.617492635","(41.710054969, -87.617492635)"
"28649","JJ194458","03/25/2025 03:40:00 PM","121XX S EGGLESTON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0523","005","21","53","01A","1175485","1824414","2025","01/31/2026 03:41:08 PM","41.673559717","-87.633347373","(41.673559717, -87.633347373)"
"28648","JJ193621","03/24/2025 06:42:00 PM","005XX W 65TH PL","0110","HOMICIDE","FIRST DEGREE MURDER","HOUSE","true","true","0722","007","6","68","01A","1174089","1861476","2025","03/24/2026 03:41:10 PM","41.775293961","-87.637360141","(41.775293961, -87.637360141)"
"28647","JJ193007","03/24/2025 11:36:00 AM","066XX S SANGAMON ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0723","007","16","68","01A","1171122","1860733","2025","04/01/2025 03:41:49 PM","41.773320456","-87.648258471","(41.773320456, -87.648258471)"
"28645","JJ192644","03/23/2025 10:46:00 PM","053XX S KEDZIE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","0822","008","14","63","01A","1155958","1868866","2025","03/31/2025 03:42:37 PM","41.795956618","-87.703628143","(41.795956618, -87.703628143)"
"28646","JJ192644","03/23/2025 10:46:00 PM","053XX S KEDZIE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","0822","008","14","63","01A","1155958","1868866","2025","03/31/2025 03:42:37 PM","41.795956618","-87.703628143","(41.795956618, -87.703628143)"
"28644","JJ191280","03/22/2025 04:27:00 PM","133XX S AVENUE M","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","false","0433","004","10","55","01A","1201753","1817029","2025","06/11/2025 03:43:04 PM","41.652668737","-87.537455437","(41.652668737, -87.537455437)"
"28643","JJ190944","03/22/2025 11:47:00 AM","047XX S EVANS AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0223","002","4","38","01A","1182052","1873800","2025","03/30/2025 03:41:18 PM","41.808931549","-87.607787731","(41.808931549, -87.607787731)"
"28642","JJ190650","03/22/2025 03:19:00 AM","064XX N RICHMOND ST","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","false","2412","024","50","2","01A","1155498","1942555","2025","08/14/2025 03:41:08 PM","41.998175246","-87.703330719","(41.998175246, -87.703330719)"
"28641","JJ190062","03/21/2025 04:19:00 PM","061XX S JUSTINE ST","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","false","false","0713","007","16","67","01A","1167060","1863988","2025","03/29/2025 03:41:10 PM","41.782340415","-87.663055812","(41.782340415, -87.663055812)"
"28640","JJ190062","03/21/2025 04:19:00 PM","061XX S JUSTINE ST","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","false","false","0713","007","16","67","01A","1167060","1863988","2025","03/29/2025 03:41:10 PM","41.782340415","-87.663055812","(41.782340415, -87.663055812)"
"28636","JJ186745","03/18/2025 11:27:00 PM","000XX W 69TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","CTA ""L"" PLATFORM","true","true","0731","007","6","69","01A","1177279","1859276","2025","03/26/2025 03:41:04 PM","41.769185486","-87.625732415","(41.769185486, -87.625732415)"
"28635","JJ186623","03/18/2025 08:50:00 PM","035XX W SUNNYSIDE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1723","017","33","14","01A","1152123","1929682","2025","03/26/2025 03:41:04 PM","41.962918455","-87.71608752","(41.962918455, -87.71608752)"
"28637","JJ183804","03/18/2025 08:10:00 PM","042XX W CRYSTAL ST","0110","HOMICIDE","FIRST DEGREE MURDER","PORCH","false","false","2534","025","37","23","01A","1147902","1907992","2025","03/26/2025 03:41:04 PM","41.903481557","-87.732165896","(41.903481557, -87.732165896)"
"28634","JJ185113","03/17/2025 05:03:00 PM","030XX W VAN BUREN ST","0110","HOMICIDE","FIRST DEGREE MURDER","PARK PROPERTY","true","true","1134","011","28","27","01A","1156014","1898003","2025","05/28/2025 03:42:36 PM","41.875910934","-87.702638262","(41.875910934, -87.702638262)"
"28632","JJ184275","03/17/2025 02:27:00 AM","015XX S KILDARE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","YARD","false","false","1012","010","24","29","01A","1147969","1892141","2025","03/25/2025 03:52:07 PM","41.859983323","-87.732327537","(41.859983323, -87.732327537)"
"28631","JJ183186","03/16/2025 04:24:00 AM","013XX N HUDSON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","CHA APARTMENT","true","true","1821","018","27","8","01A","1173068","1909520","2025","04/03/2025 03:41:12 PM","41.907153315","-87.639680572","(41.907153315, -87.639680572)"
"28630","JJ179146","03/12/2025 08:55:00 PM","049XX W HUBBARD ST","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","1532","015","37","25","01A","1143236","1902557","2025","03/20/2025 03:44:59 PM","41.88865574","-87.749441207","(41.88865574, -87.749441207)"
"28638","JJ178422","03/12/2025 10:25:00 AM","050XX W CONGRESS PKWY","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","1533","015","29","25","01A","1142625","1897206","2025","06/17/2025 03:43:33 PM","41.873983322","-87.751818208","(41.873983322, -87.751818208)"
"28629","JJ176927","03/11/2025 08:36:00 AM","054XX W FERDINAND ST","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","1523","015","37","25","01A","1139951","1902621","2025","04/01/2025 03:40:58 PM","41.888892069","-87.761503549","(41.888892069, -87.761503549)"
"28628","JJ176772","03/11/2025 04:02:00 AM","014XX W 77TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0612","006","17","71","01A","1167661","1853675","2025","08/26/2025 03:42:41 PM","41.754027324","-87.66114787","(41.754027324, -87.66114787)"
"28626","JJ176329","03/10/2025 05:29:00 PM","050XX W MADISON ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1533","015","28","25","01A","1142666","1899551","2025","03/18/2025 03:41:44 PM","41.880417533","-87.751609318","(41.880417533, -87.751609318)"
"28625","JJ175401","03/10/2025 12:15:00 PM","076XX S LANGLEY AVE","0110","HOMICIDE","FIRST DEGREE MURDER","PORCH","false","false","0624","006","6","69","01A","1182218","1854498","2025","03/18/2025 03:41:44 PM","41.755961239","-87.607776259","(41.755961239, -87.607776259)"
"28623","JJ174130","03/09/2025 06:29:00 PM","035XX W POLK ST","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","true","false","1133","011","24","27","01A","1152850","1896140","2025","10/09/2025 03:43:47 PM","41.870861872","-87.714304729","(41.870861872, -87.714304729)"
"28624","JJ174453","03/09/2025 03:42:00 AM","006XX N FRANKLIN ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1831","018","42","8","01A","1174218","1904360","2025","03/17/2025 03:41:20 PM","41.892968409","-87.635610325","(41.892968409, -87.635610325)"
"28622","JJ173334","03/08/2025 03:30:00 AM","002XX W 105TH PL","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0512","005","21","49","01A","1176512","1834981","2025","03/16/2025 03:41:36 PM","41.702534199","-87.629272373","(41.702534199, -87.629272373)"
"28620","JJ173305","03/08/2025 12:14:00 AM","001XX E 21ST ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0132","001","3","33","01A","1177651","1890293","2025","03/16/2025 03:41:36 PM","41.854290451","-87.623429658","(41.854290451, -87.623429658)"
"28621","JJ173210","03/07/2025 09:29:00 PM","023XX S KIRKLAND AVE","0110","HOMICIDE","FIRST DEGREE MURDER","HOUSE","true","true","1013","010","22","29","01A","1147720","1888132","2025","12/08/2025 03:41:58 PM","41.848986896","-87.733344385","(41.848986896, -87.733344385)"
"28619","JJ172362","03/07/2025 10:21:00 AM","047XX W WEST END AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","1113","011","28","25","01A","1144851","1900561","2025","03/15/2025 03:41:21 PM","41.883148173","-87.743560636","(41.883148173, -87.743560636)"
"29001","P562605","03/05/2025 05:09:00 PM","072XX S EUCLID AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0333","003","5","43","01A","1190299","1857202","2025","01/06/2026 03:41:42 PM","41.763190409","-87.578074646","(41.763190409, -87.578074646)"
"28618","JJ166974","03/02/2025 02:58:00 PM","054XX W WALTON ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1524","015","37","25","01A","1139940","1905802","2025","03/10/2025 03:41:24 PM","41.897621324","-87.761466086","(41.897621324, -87.761466086)"
"28617","JJ166355","03/01/2025 08:55:00 PM","013XX W 18TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","1233","012","25","31","01A","1167330","1891517","2025","03/09/2025 03:41:23 PM","41.85787712","-87.66127649","(41.85787712, -87.66127649)"
"28616","JJ166180","03/01/2025 04:59:00 PM","077XX S KINGSTON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","HALLWAY","true","false","0421","004","7","43","01A","1194536","1854049","2025","05/18/2025 03:40:55 PM","41.754435205","-87.562649079","(41.754435205, -87.562649079)"
"28615","JJ165440","02/28/2025 10:19:00 PM","031XX W MADISON ST","0110","HOMICIDE","FIRST DEGREE MURDER","CHA STAIRWELL","false","false","1222","012","28","27","01A","1155486","1899851","2025","03/08/2025 03:41:07 PM","41.880992663","-87.704527184","(41.880992663, -87.704527184)"
"28614","JJ164563","02/28/2025 08:52:00 AM","008XX E 82ND ST","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","false","false","0631","006","8","44","01A","1183157","1850804","2025","03/08/2025 03:41:07 PM","41.745802731","-87.604449755","(41.745802731, -87.604449755)"
"28613","JJ160939","02/25/2025 03:39:00 AM","109XX S EDBROOKE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","HOUSE","false","false","0513","005","9","49","01A","1179184","1832547","2025","03/05/2025 03:42:07 PM","41.695794603","-87.619562133","(41.695794603, -87.619562133)"
"28612","JJ159578","02/23/2025 10:17:00 PM","075XX N DAMEN AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","true","false","2424","024","49","1","01A","1161660","1950005","2025","03/03/2025 03:41:36 PM","42.018491594","-87.68045379","(42.018491594, -87.68045379)"
"28611","JJ158810","02/23/2025 06:41:00 AM","076XX S INGLESIDE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","0624","006","8","69","01A","1183887","1854502","2025","03/03/2025 03:41:36 PM","41.755933427","-87.601659691","(41.755933427, -87.601659691)"
"28610","JJ158505","02/22/2025 09:53:00 PM","003XX W GRAND AVE","0110","HOMICIDE","FIRST DEGREE MURDER","HOTEL","true","true","1831","018","42","8","01A","1173615","1903832","2025","05/28/2025 03:42:36 PM","41.891532981","-87.637840611","(41.891532981, -87.637840611)"
"28609","JJ156190","02/20/2025 07:41:00 PM","071XX S EBERHART AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","0323","003","6","69","01A","1180814","1857739","2025","03/21/2025 03:49:57 PM","41.764887263","-87.612822073","(41.764887263, -87.612822073)"
"28607","JJ152026","02/17/2025 05:22:00 AM","013XX W ESTES AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","2423","024","49","1","01A","1166242","1947529","2025","05/18/2025 03:40:55 PM","42.011600274","-87.663664132","(42.011600274, -87.663664132)"
"28604","JJ145827","02/11/2025 08:00:00 AM","002XX E 121ST PL","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","false","false","0532","005","9","53","01A","1180007","1824447","2025","02/19/2025 03:43:45 PM","41.673548279","-87.616795523","(41.673548279, -87.616795523)"
"28603","JJ145827","02/11/2025 08:00:00 AM","002XX E 121ST PL","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","false","false","0532","005","9","53","01A","1180007","1824447","2025","02/19/2025 03:43:45 PM","41.673548279","-87.616795523","(41.673548279, -87.616795523)"
"28602","JJ145710","02/11/2025 01:19:00 AM","099XX S PRINCETON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0511","005","9","49","01A","1176038","1839119","2025","02/19/2025 03:43:45 PM","41.713900077","-87.630884426","(41.713900077, -87.630884426)"
"28600","JJ143742","02/09/2025 05:52:00 AM","018XX E 79TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0414","004","8","46","01A","1190046","1852964","2025","09/25/2025 03:45:48 PM","41.751567063","-87.579138098","(41.751567063, -87.579138098)"
"28599","JJ142627","02/08/2025 03:44:00 AM","066XX S CHAMPLAIN AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","0321","003","20","42","01A","1181708","1861107","2025","06/17/2025 03:43:33 PM","41.774108794","-87.609441441","(41.774108794, -87.609441441)"
"28597","JJ141437","02/07/2025 03:00:00 AM","007XX N TRUMBULL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","false","1121","011","27","23","01A","1153248","1904647","2025","04/19/2025 03:40:41 PM","41.894198074","-87.712617625","(41.894198074, -87.712617625)"
"28593","JJ137398","02/03/2025 07:43:00 PM","008XX N CHRISTIANA AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STAIRWELL","false","false","1121","011","27","23","01A","1153971","1905503","2025","02/11/2025 03:42:38 PM","41.896532636","-87.709939414","(41.896532636, -87.709939414)"
"28592","JJ136030","02/02/2025 05:02:00 PM","036XX W 60TH PL","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","0823","008","23","65","01A","1153191","1864251","2025","02/10/2025 03:41:08 PM","41.783347545","-87.713896925","(41.783347545, -87.713896925)"
"28591","JJ135514","02/02/2025 06:52:00 AM","106XX S WALDEN PKWY","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","false","false","2212","022","19","72","01A","1165433","1834103","2025","02/10/2025 03:41:08 PM","41.700366208","-87.669865596","(41.700366208, -87.669865596)"
"28590","JJ135406","02/02/2025 03:27:00 AM","085XX S PARNELL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","HOUSE","true","true","0622","006","21","71","01A","1174122","1848148","2025","04/03/2025 03:41:12 PM","41.73871957","-87.637634278","(41.73871957, -87.637634278)"
"28594","JJ135347","02/02/2025 02:18:00 AM","003XX W 110TH PL","0110","HOMICIDE","FIRST DEGREE MURDER","HOUSE","false","false","0513","005","21","49","01A","1176051","1831648","2025","02/10/2025 03:41:08 PM","41.693398288","-87.63105994","(41.693398288, -87.63105994)"
"28589","JJ134880","02/01/2025 03:27:00 PM","071XX S VERNON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","HOUSE","false","false","0323","003","6","69","01A","1180481","1857796","2025","02/09/2025 03:41:48 PM","41.765051325","-87.614040855","(41.765051325, -87.614040855)"
"28587","JJ134131","02/01/2025 04:28:00 AM","056XX S EMERALD AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","0711","007","16","68","01A","1172263","1867472","2025","01/24/2026 03:41:03 PM","41.79178802","-87.643877765","(41.79178802, -87.643877765)"
